Temperatura,Humedad,HumedadTerre,Luminosidad,PH,VelociViento
15,69,63,9,6,16
40,61,83,44,5,10
44,70,63,47,6,23
32,88,67,45,7,28
17,78,58,45,7,13
41,86,3,66,4,7
31,78,14,86,7,14
38,71,37,96,7,28
17,89,27,55,4,5
40,66,60,26,5,14
26,80,88,64,6,3
22,57,78,6,6,11
15,95,55,3,5,5
29,75,56,59,6,6
28,30,4,0,6,7
31,82,98,31,5,21
41,85,71,83,6,28
15,97,34,83,6,23
31,73,2,17,5,7
33,34,96,19,7,18
32,94,44,34,6,5
17,31,31,72,5,6
35,58,95,66,6,17
35,32,63,97,5,5
24,81,63,69,6,29
37,67,10,45,7,10
33,94,29,31,4,28
15,49,65,47,7,21
40,80,12,40,5,14
32,34,76,30,7,24
16,61,33,14,7,29
23,87,27,81,4,15
16,74,4,62,4,8
26,98,66,15,4,14
32,73,52,49,4,18
24,38,67,68,4,26
15,80,25,0,7,1
19,38,38,77,7,22
26,63,12,9,6,23
24,50,25,13,7,13
39,89,4,36,4,19
22,59,91,59,6,22
21,54,77,97,6,7
17,81,14,0,4,14
39,46,33,94,4,29
39,30,86,76,4,25
21,92,16,75,5,6
39,83,93,78,7,24
29,66,76,31,5,29
25,76,79,50,6,26
16,96,93,50,7,5
26,76,22,37,6,23
19,89,92,85,4,21
19,36,5,18,6,5
35,43,60,55,6,9
23,46,37,60,4,6
18,32,61,91,7,28
27,82,65,3,4,0
34,85,86,29,4,20
23,58,22,90,6,23
33,77,72,63,4,5
15,31,10,0,6,6
37,77,13,4,7,23
17,50,34,19,7,12
42,31,93,86,5,8
27,49,37,90,6,13
16,62,17,56,6,7
25,64,95,59,4,20
19,64,32,31,6,3
40,72,10,33,7,13
39,35,67,38,5,11
19,34,70,41,4,13
29,81,89,78,5,8
39,31,85,59,6,4
19,68,41,10,5,9
40,39,81,21,5,7
33,43,66,12,4,14
16,82,43,99,5,6
22,50,61,83,6,7
20,89,30,77,5,14
44,74,48,55,5,10
44,86,23,80,5,18
18,31,67,2,7,17
19,47,38,14,4,24
30,80,79,2,4,5
39,99,23,72,7,23
18,32,78,0,5,5
24,61,60,20,5,20
38,68,25,91,5,5
31,88,63,69,5,8
32,81,68,89,5,18
41,51,30,2,4,6
42,84,74,85,6,24
25,63,1,46,5,22
37,96,13,46,4,20
33,67,75,95,4,13
22,86,78,67,5,6
44,87,65,24,4,17
30,82,82,11,5,12
18,80,70,11,5,14
15,34,11,38,5,5
37,37,29,87,5,8
29,62,24,97,6,17
18,66,69,39,7,20
23,39,35,21,6,27
22,61,91,48,7,24
26,81,58,4,4,28
34,54,27,44,5,27
16,52,85,70,5,7
27,39,67,35,4,9
28,34,88,7,4,6
44,82,87,98,6,3
21,50,64,80,5,19
41,84,92,39,4,25
26,77,73,24,6,17
28,85,82,29,5,7
30,69,32,82,6,26
29,54,64,64,7,15
32,64,52,86,5,14
32,55,68,31,4,23
23,67,47,48,6,7
40,41,79,34,4,16
19,92,50,47,6,9
17,58,49,79,7,28
24,52,45,66,7,13
19,62,69,82,6,12
25,58,99,48,4,22
26,94,59,93,7,24
38,38,28,27,6,8
21,74,25,12,5,23
35,62,74,16,6,25
43,54,49,4,4,27
40,32,32,25,5,19
26,56,85,65,5,15
37,87,14,80,5,22
23,74,30,83,6,0
31,56,21,85,7,12
34,35,58,26,6,26
26,87,73,49,7,3
40,59,87,19,7,20
21,75,11,95,6,13
26,66,89,92,6,15
23,76,72,68,5,23
15,97,34,21,4,22
31,79,36,61,4,23
21,95,69,76,5,5
42,67,60,33,7,18
26,35,9,15,5,23
15,38,74,70,5,0
17,78,56,34,6,2
26,83,62,25,5,11
15,48,54,25,7,26
41,79,6,41,5,5
32,94,14,72,7,8
19,80,46,36,6,10
20,95,90,61,6,11
43,58,69,93,5,15
18,38,15,27,4,0
32,42,56,88,4,28
39,52,1,37,7,2
38,86,69,53,7,2
39,91,14,26,6,18
22,85,57,34,7,12
31,85,84,78,6,3
29,81,19,77,7,19
32,50,5,35,5,15
26,43,7,84,5,5
32,44,51,46,7,19
44,77,17,47,4,20
16,74,36,22,7,6
36,48,75,9,5,7
15,30,6,88,4,2
29,94,22,57,7,3
29,48,76,60,5,25
20,72,97,25,4,3
44,72,89,27,7,28
39,77,65,77,6,12
19,74,8,50,5,17
43,83,90,57,7,12
39,47,65,64,5,1
25,50,18,6,6,24
27,50,63,65,7,24
20,87,78,79,4,2
20,99,56,27,5,25
16,50,14,14,6,18
40,30,51,46,6,10
15,74,57,78,5,22
40,68,86,63,6,27
23,96,81,90,7,10
27,87,76,63,5,25
29,93,90,30,7,0
38,88,61,48,7,9
37,85,50,20,5,27
25,93,90,87,5,25
23,63,22,42,7,7
17,44,9,75,7,14
16,33,99,88,6,26
39,54,74,38,7,10
18,59,74,2,7,28
19,89,97,46,5,11
31,91,70,22,5,18
41,51,56,2,5,29
20,42,84,87,6,6
15,39,45,37,7,27
28,80,26,61,5,14
16,91,57,86,6,11
35,80,17,36,4,14
42,73,72,62,7,0
40,78,11,65,7,0
22,77,20,85,4,24
39,48,88,94,4,24
21,31,81,28,6,8
42,63,82,12,5,9
17,55,17,4,6,26
19,71,86,26,6,27
40,74,38,31,7,20
18,91,58,15,5,10
35,73,41,19,6,3
20,78,4,44,5,22
18,62,31,6,7,7
41,76,47,42,4,11
25,91,29,95,5,3
26,68,72,10,5,6
42,82,4,10,6,10
29,39,37,70,6,8
32,65,14,72,4,28
16,51,71,21,4,22
37,64,88,10,7,26
23,85,90,28,6,21
28,57,48,74,6,23
44,56,17,21,5,3
21,68,80,67,5,26
42,59,22,96,5,17
40,35,85,67,7,16
22,48,19,15,7,12
26,42,42,37,5,3
17,41,55,46,5,1
20,61,63,22,7,13
28,91,90,4,4,12
39,72,99,98,6,6
40,52,9,48,7,11
23,60,62,21,6,21
34,32,92,51,6,19
37,74,52,88,6,19
19,37,63,25,5,28
42,65,1,86,6,3
40,93,8,95,6,23
44,62,66,72,4,24
42,50,85,78,5,29
43,73,34,89,4,27
41,60,31,71,6,1
31,96,55,54,7,8
37,84,20,29,7,0
21,30,47,44,6,6
16,76,91,19,6,11
23,39,69,53,7,3
19,66,76,46,7,8
41,52,81,54,5,19
23,50,79,73,4,1
32,69,6,70,4,13
22,38,16,79,5,0
31,73,42,98,5,25
17,78,12,2,5,24
32,45,15,22,5,23
26,92,79,18,4,6
28,30,85,29,7,10
32,67,72,20,4,23
41,56,62,25,5,26
41,30,76,33,6,28
16,67,70,52,6,12
41,91,37,63,4,5
19,69,68,5,5,25
34,98,67,12,7,20
31,64,83,46,5,11
20,95,30,37,6,2
32,63,53,96,5,20
23,83,30,37,4,23
44,67,15,86,4,2
21,56,30,22,7,19
29,37,20,98,5,29
20,95,96,45,5,14
39,67,23,19,5,2
25,89,6,31,7,17
40,72,52,28,4,20
33,53,51,86,7,8
35,67,73,10,4,28
37,80,21,57,4,4
29,71,95,11,4,13
29,70,99,94,7,16
44,71,94,18,6,28
38,40,82,26,5,8
42,71,25,73,4,1
22,79,21,87,6,14
43,58,98,34,7,22
39,53,14,1,7,5
37,44,20,38,6,23
43,70,58,77,5,8
37,35,9,55,4,9
30,98,55,75,7,11
18,69,38,53,6,15
27,58,37,29,6,9
24,74,52,73,6,15
26,42,77,72,4,16
27,98,36,1,6,21
15,65,34,54,7,16
41,46,65,91,7,7
36,86,70,96,4,23
29,93,8,45,4,2
42,43,80,60,6,22
31,91,64,84,5,10
42,97,58,9,6,19
22,39,29,73,5,6
23,46,90,70,6,4
29,53,5,62,6,16
15,49,45,96,5,15
30,75,99,51,6,8
33,82,44,38,7,4
41,83,56,22,6,10
25,38,42,81,5,23
15,94,32,90,4,1
23,32,59,79,6,8
16,99,56,41,6,11
43,32,88,90,7,26
34,99,5,60,6,20
29,48,54,22,7,19
39,98,93,17,5,25
25,89,27,87,7,26
38,80,64,31,7,15
18,92,43,65,4,23
24,89,28,41,5,29
42,66,79,42,7,8
27,70,95,18,5,12
37,68,41,21,5,22
40,79,5,41,6,5
40,79,81,35,5,8
31,84,43,80,4,0
17,62,83,81,7,20
25,58,57,31,6,27
23,69,5,68,4,16
33,54,43,64,6,20
35,49,7,96,6,11
44,63,97,46,7,11
33,73,14,50,5,15
36,64,69,0,6,0
18,79,45,31,6,19
44,82,57,57,7,18
18,39,79,24,6,16
38,42,77,60,4,21
43,30,17,26,4,2
19,38,97,85,5,4
28,35,43,93,4,25
18,58,27,50,6,21
26,56,78,84,6,11
42,34,59,86,7,13
26,33,76,3,4,7
20,75,9,72,4,20
38,58,30,85,5,12
31,84,98,29,4,9
28,61,14,34,7,24
17,60,92,89,7,5
34,44,37,51,5,17
15,53,93,77,7,9
19,59,90,81,4,24
27,95,15,69,4,26
17,37,10,75,6,1
44,98,87,32,6,0
31,41,44,4,6,7
41,78,87,52,6,11
39,58,88,55,6,15
24,66,44,48,7,25
38,98,80,34,5,16
22,48,74,52,5,7
41,68,89,38,7,2
25,41,65,10,5,14
26,53,97,84,4,28
25,58,59,16,7,4
40,33,55,98,6,12
36,58,82,78,6,0
32,89,53,95,4,1
20,87,88,47,4,21
19,33,77,33,6,13
21,97,30,68,6,17
29,37,29,78,4,22
36,75,2,29,4,4
20,56,9,49,7,20
21,49,24,39,5,2
37,98,29,25,4,12
27,44,18,52,6,9
26,40,2,91,6,24
27,98,35,59,4,26
43,84,13,64,6,6
30,38,68,62,7,25
30,46,99,6,5,17
43,34,52,11,6,4
40,64,6,28,6,11
23,36,58,10,5,24
43,48,60,95,5,13
44,53,6,9,4,0
20,74,23,22,5,3
28,68,68,77,5,11
22,76,1,49,6,3
38,43,99,1,4,2
41,89,14,60,5,21
24,66,12,51,4,9
24,40,12,12,6,26
20,70,96,22,6,23
42,76,49,19,5,12
43,77,85,81,4,22
22,42,48,86,6,7
34,48,93,73,6,20
29,36,90,40,6,21
17,78,84,53,6,4
44,98,14,17,4,1
17,59,28,69,4,20
34,62,55,53,7,5
28,73,47,29,4,25
26,43,0,42,6,10
21,60,47,38,4,4
32,32,83,31,7,21
34,41,51,38,5,23
21,37,5,41,7,6
39,58,69,53,4,1
30,80,92,46,5,4
29,35,17,23,6,3
16,48,85,10,5,2
42,53,86,24,6,21
27,81,27,50,4,17
39,46,44,31,4,21
42,58,21,58,6,25
37,87,24,7,4,11
40,89,34,18,7,28
24,36,6,44,5,2
16,74,20,2,5,6
29,82,27,57,7,10
33,94,91,78,6,3
21,66,83,22,6,9
20,49,29,56,4,28
39,38,59,49,5,1
27,77,58,42,5,27
22,83,29,76,4,19
41,65,72,97,6,28
24,76,9,18,7,3
19,97,13,36,7,2
38,76,5,80,6,3
25,91,2,66,6,20
19,96,98,55,5,4
36,71,66,35,5,25
41,95,76,75,5,7
40,90,24,66,6,2
44,43,2,84,7,6
34,48,22,81,4,20
17,60,52,92,5,17
43,46,57,8,5,3
34,38,28,39,5,20
37,83,46,80,5,17
22,87,79,9,4,0
30,70,2,58,6,9
24,92,0,95,4,25
43,33,41,40,5,2
43,86,42,66,4,3
36,47,58,24,7,15
15,48,26,99,6,7
32,88,19,87,7,16
32,71,99,79,7,26
15,49,24,54,5,19
21,82,20,18,5,18
27,97,44,26,6,17
19,90,86,90,7,7
29,32,7,88,4,28
36,57,83,38,5,7
27,99,71,62,6,23
19,32,52,42,5,27
42,70,75,60,7,4
25,91,70,52,6,10
41,79,72,62,5,19
21,59,98,40,7,2
28,96,60,52,5,14
32,47,64,79,4,22
15,80,91,48,4,2
41,31,25,93,5,5
32,99,70,83,6,9
19,99,0,57,6,27
24,94,24,10,7,16
31,87,64,32,6,4
25,38,37,7,4,27
29,96,74,15,5,21
36,30,85,52,7,13
21,43,56,57,4,4
27,81,82,10,5,6
16,56,84,33,7,23
36,35,63,20,6,0
33,97,18,99,4,26
41,77,6,76,4,7
16,72,16,64,7,5
31,30,2,39,4,14
15,93,61,40,4,15
30,59,19,14,6,17
26,92,26,0,7,2
22,69,30,61,6,28
38,64,69,92,5,22
20,70,48,17,6,0
19,34,4,70,7,15
21,38,86,73,7,1
15,60,81,87,6,1
20,61,76,96,7,10
25,69,99,79,6,27
34,69,88,49,7,27
33,76,3,16,5,12
33,92,43,30,6,6
25,87,65,43,4,18
28,35,86,61,4,2
36,93,6,29,5,6
37,39,14,40,6,19
24,88,23,3,6,20
24,48,58,55,7,27
28,72,65,30,6,8
43,71,61,99,5,28
15,59,90,54,5,7
40,41,77,56,4,6
33,47,69,94,7,8
33,88,42,90,6,2
17,81,35,9,7,12
41,83,87,41,5,3
39,61,39,59,4,20
43,70,42,17,6,19
35,94,76,65,6,25
36,69,25,45,6,26
36,67,85,91,5,29
42,44,6,10,5,8
24,41,99,9,4,16
33,40,42,90,7,1
29,30,97,23,7,8
23,36,26,43,4,2
18,75,46,0,6,24
25,41,39,8,7,21
42,47,81,81,4,20
22,63,23,54,5,21
16,70,36,84,5,28
20,49,67,25,4,26
20,47,80,72,6,25
39,75,40,65,4,11
31,84,81,78,6,17
38,48,31,50,5,12
44,30,58,33,6,17
38,52,16,50,5,5
43,30,76,3,7,20
15,61,20,61,4,21
31,90,6,71,5,10
34,39,85,64,7,5
17,71,59,44,5,20
23,69,41,26,5,26
26,94,34,69,7,27
31,69,17,79,5,10
41,49,33,29,7,8
25,90,19,78,6,27
33,38,99,39,5,2
23,34,45,73,7,13
16,78,26,26,5,6
43,94,9,81,5,20
41,64,68,52,4,25
32,41,39,44,4,24
38,41,43,45,7,10
19,77,78,79,4,18
22,93,78,49,6,27
30,36,19,67,7,25
21,34,20,45,5,20
34,41,83,86,4,21
23,39,1,86,5,11
16,65,17,34,6,3
20,62,50,69,7,25
39,56,64,32,5,6
18,80,96,59,4,22
27,64,4,2,6,1
24,97,84,62,6,25
38,94,4,97,6,19
16,63,73,96,4,29
35,65,67,94,6,8
35,86,95,47,4,2
34,78,53,11,5,18
30,61,79,81,4,9
27,39,68,71,5,23
20,62,60,53,6,1
22,62,96,42,7,22
25,97,59,23,7,20
33,58,95,67,6,1
40,73,0,24,5,23
26,45,91,95,5,25
21,30,61,82,4,1
26,83,70,30,5,23
22,86,52,50,7,2
44,66,70,14,4,4
20,63,77,66,5,29
36,55,61,48,6,7
34,34,48,65,6,22
42,97,9,63,6,8
27,88,71,3,4,22
43,32,22,19,6,6
41,47,43,44,5,10
34,86,72,88,5,22
24,44,30,47,4,4
20,59,35,64,5,22
16,42,2,73,4,27
31,85,72,42,6,6
40,62,69,4,5,19
32,61,3,22,7,26
18,41,16,13,7,11
16,72,52,48,4,0
41,99,65,80,7,0
18,38,28,56,6,4
31,69,0,94,7,8
42,47,78,76,5,5
28,34,57,36,5,2
23,70,45,85,6,15
34,96,9,90,4,27
28,57,1,20,4,15
33,90,75,26,4,4
23,74,35,16,5,1
40,82,54,50,6,2
44,61,40,58,7,18
16,37,37,86,5,0
37,84,39,14,6,19
29,74,43,92,5,3
28,66,12,59,7,6
29,82,67,91,6,19
37,92,84,89,5,12
41,84,65,49,5,28
23,55,5,1,7,26
34,42,60,99,6,3
33,32,42,35,4,4
34,36,77,7,5,27
25,40,64,1,6,17
26,52,12,30,6,8
31,97,30,28,5,27
22,70,41,6,6,21
20,58,26,35,5,13
26,51,18,20,4,13
27,78,52,68,7,26
35,30,87,84,6,15
25,35,63,15,7,0
18,81,20,99,4,23
18,47,4,64,7,19
35,41,42,83,6,1
25,59,94,16,6,6
33,69,37,83,7,16
31,33,90,46,4,8
37,52,40,99,7,6
30,76,12,80,6,22
16,85,86,81,5,19
36,41,28,97,7,12
40,46,42,75,7,14
37,47,99,96,5,23
22,81,9,75,6,16
16,58,75,66,5,15
26,93,35,84,7,12
41,33,8,25,7,14
43,87,42,5,6,23
22,90,58,44,7,0
21,81,93,82,4,26
30,81,67,25,7,28
15,38,69,58,5,24
15,77,47,2,5,5
20,83,22,74,7,7
18,55,27,84,5,11
24,74,84,14,6,11
37,43,60,84,6,10
23,94,56,4,7,18
38,75,23,77,6,22
36,46,74,6,5,23
43,84,79,6,4,19
44,80,42,30,6,29
38,48,74,51,4,8
29,95,76,69,5,18
31,57,7,64,6,13
18,58,98,49,4,28
17,39,14,52,7,8
18,68,51,54,7,25
37,76,18,57,4,8
34,60,15,99,4,29
26,85,98,76,7,9
22,84,44,96,5,19
36,96,67,81,5,5
37,34,2,51,4,0
25,55,55,0,7,9
21,82,63,10,6,2
20,54,15,44,7,15
39,78,54,94,7,14
35,71,58,87,5,1
20,80,44,17,6,18
33,43,79,63,4,15
30,81,42,84,4,10
34,35,53,43,4,22
43,94,81,15,5,0
32,60,37,85,4,14
34,55,16,61,5,22
44,34,43,10,4,29
29,85,81,40,6,22
43,87,74,98,7,1
25,67,42,18,5,26
43,46,62,5,4,12
29,38,9,13,5,18
40,63,28,68,6,23
42,33,63,95,7,6
21,57,59,67,6,16
43,39,28,57,6,4
43,65,34,21,6,19
35,46,64,4,5,5
34,34,4,15,6,18
44,78,57,10,7,14
31,60,15,43,4,15
43,32,25,13,6,0
28,72,50,20,5,16
15,38,8,67,6,16
31,77,64,33,4,10
42,87,85,80,4,5
33,66,86,41,6,23
36,98,2,69,6,13
32,90,85,32,5,19
38,85,6,12,6,3
39,50,72,98,5,24
21,64,73,41,5,23
39,51,31,17,4,25
42,50,16,48,5,8
42,76,82,45,6,14
34,49,14,84,5,21
24,75,29,58,4,14
16,83,31,41,7,15
29,40,18,91,5,25
17,41,93,79,6,16
32,85,0,27,6,5
26,63,39,65,6,12
44,73,83,57,5,7
42,44,47,47,4,24
35,70,24,60,7,7
32,51,13,97,6,15
17,77,12,13,5,0
43,55,4,89,7,18
18,81,40,96,4,27
16,63,66,52,6,24
27,36,2,12,4,22
36,85,69,22,6,29
41,51,45,66,7,18
41,45,36,82,6,22
38,92,25,67,5,14
42,37,63,11,7,27
27,53,96,14,5,2
32,42,68,31,7,13
33,79,17,5,4,10
28,98,67,69,6,6
34,46,8,32,6,26
20,75,0,49,4,1
34,52,59,2,5,7
25,37,17,22,6,12
44,92,20,96,4,14
22,86,36,16,5,29
42,86,81,81,6,2
22,48,11,86,5,2
23,96,2,98,6,22
39,50,80,0,5,15
38,52,51,38,6,14
33,70,54,65,5,23
22,72,3,8,5,16
31,68,23,8,6,15
36,69,49,18,5,15
37,76,10,33,6,24
40,91,71,60,4,25
18,91,50,21,6,4
28,89,60,82,4,5
41,34,19,41,5,27
19,51,50,60,4,11
18,72,10,28,5,18
32,68,3,10,4,13
44,74,97,27,7,16
21,78,60,76,4,25
40,45,74,87,6,20
44,55,61,30,6,14
29,39,75,59,6,29
40,48,77,87,7,25
29,32,28,30,5,22
36,84,97,61,7,19
21,88,68,39,6,26
22,76,40,49,7,20
16,63,91,33,4,12
24,62,49,13,6,12
18,34,97,29,4,5
31,96,20,44,5,20
15,41,80,4,7,13
38,30,82,12,4,5
28,62,60,6,7,26
29,48,28,83,6,17
41,31,67,64,7,23
34,70,89,97,5,18
19,69,33,10,4,9
40,39,42,65,5,16
35,51,79,78,6,27
33,30,11,57,6,24
22,73,84,30,7,20
17,61,2,79,4,15
19,44,97,63,4,26
44,69,77,68,6,6
44,62,46,63,6,1
28,51,40,47,5,23
44,62,78,77,4,13
18,44,98,36,5,28
43,62,98,48,4,5
31,70,20,54,4,13
19,51,22,74,7,8
24,94,59,56,5,6
17,50,41,68,7,28
42,39,25,4,5,15
41,74,35,80,4,1
20,97,82,1,6,0
21,54,43,0,4,23
40,88,90,97,5,25
31,55,83,1,5,28
17,47,91,21,6,8
33,70,50,34,4,13
26,97,53,73,6,29
42,76,37,99,6,23
26,69,70,15,6,12
23,48,62,45,4,17
29,32,95,94,5,29
40,77,17,58,4,8
21,44,85,24,5,27
25,56,69,92,6,14
41,43,40,26,7,27
24,67,92,81,4,17
24,63,32,39,7,29
15,31,41,49,4,14
16,65,55,87,6,5
22,60,37,3,4,20
43,49,20,75,6,4
44,37,44,79,7,11
37,62,79,56,7,2
28,78,72,30,7,5
25,31,46,59,5,3
43,45,44,65,7,24
22,76,95,9,4,15
25,39,51,51,6,8
27,87,20,39,7,11
30,80,18,30,4,26
37,60,91,84,7,2
36,83,71,60,5,0
21,75,49,85,7,25
39,82,93,21,6,15
23,68,26,89,5,4
44,62,33,89,7,14
37,85,89,3,6,6
22,52,29,10,4,12
26,57,89,59,6,27
31,65,96,91,7,13
20,89,36,58,5,4
37,84,6,66,5,21
42,75,85,37,5,4
38,73,3,93,6,11
17,84,18,14,4,6
33,71,92,44,5,10
38,78,64,52,7,23
16,81,73,59,4,8
41,59,72,0,5,6
22,98,38,19,4,15
18,35,32,6,5,6
25,71,8,78,4,27
40,80,94,57,4,1
36,42,65,12,6,7
27,93,7,61,6,23
28,32,31,57,6,2
42,91,15,82,4,22
34,93,27,6,4,5
37,55,86,65,5,7
20,31,91,91,6,10
43,89,60,0,7,20
20,81,75,44,7,16
31,97,37,81,4,24
25,46,98,76,6,18
17,61,26,22,7,12
29,48,91,24,5,14
33,92,39,62,4,20
16,66,5,32,4,25
28,54,8,28,6,1
24,88,88,68,4,8
39,53,69,57,5,1
39,32,39,6,5,26
40,84,34,84,4,4
29,58,14,8,6,1
15,48,42,27,4,6
41,77,92,99,5,19
38,73,27,59,6,24
22,74,83,60,4,25
21,68,24,92,7,18
39,65,84,65,4,3
32,44,5,64,6,1
27,99,80,3,7,12
38,33,48,60,6,5
18,60,43,92,4,19
15,63,9,70,7,27
44,71,2,88,7,10
42,68,44,40,7,3
35,88,7,45,4,28
36,70,28,68,6,11
21,60,72,12,7,4
42,71,1,58,7,11
26,93,75,62,4,15
29,64,78,62,4,6
30,89,10,71,7,5
22,33,88,10,6,5
43,87,72,58,4,17
24,62,3,2,4,6
15,98,90,38,5,28
34,38,4,18,7,1
15,53,97,9,6,16
44,58,86,54,5,24
19,60,28,30,7,22
41,53,20,42,7,15
22,52,30,28,7,22
27,74,68,57,6,16
41,88,27,56,5,28
16,33,92,88,5,26
32,77,96,96,5,23
43,41,25,71,4,26
25,75,69,74,7,17
21,85,56,24,5,29
20,66,8,26,7,28
16,98,11,42,6,14
41,49,55,24,4,13
36,76,84,96,5,9
23,67,64,14,7,2
30,75,69,28,4,27
27,33,69,0,6,1
37,38,72,71,7,4
36,95,56,9,5,21
19,93,80,93,5,6
41,32,50,53,7,2
23,89,47,94,6,16
31,46,29,33,4,22
36,94,51,69,6,0
19,42,29,30,7,25
31,30,46,27,5,28
15,48,64,50,6,29
25,87,15,0,6,0
26,90,40,83,5,22
21,54,69,74,5,21
44,57,48,17,7,27
29,49,71,61,6,20
19,58,48,23,4,10
44,32,78,36,7,3
26,99,2,90,4,2
31,35,36,26,6,27
21,80,56,86,7,29
21,79,67,94,4,17
35,89,42,67,4,1
41,49,7,5,6,23
34,50,85,66,4,18
36,31,37,75,4,9
15,79,26,14,5,4
27,31,78,35,6,2
34,39,8,89,7,25
22,93,47,87,7,18
44,45,36,98,7,19
42,44,63,70,6,21
35,40,16,95,4,19
35,83,93,32,4,26
44,56,69,19,4,14
43,55,48,68,5,6
35,69,99,13,6,1
20,63,84,31,7,18
20,72,66,56,5,2
42,96,77,58,5,3
17,72,61,23,7,15
31,98,65,98,5,3
20,51,68,98,5,2
23,97,38,16,7,29
35,57,86,31,7,27
15,59,38,12,6,13
40,50,88,0,5,8
35,86,15,45,4,20
42,42,58,22,7,4
34,33,90,73,6,11
36,67,99,39,7,26
19,71,68,62,6,18
31,93,18,31,4,18
33,67,66,43,6,7
19,93,85,61,6,4
23,60,29,78,5,17
38,45,34,5,5,5
44,93,38,60,7,8
43,96,88,96,5,27
23,68,93,65,4,14
35,81,79,86,5,12
38,89,54,39,5,13
38,97,14,67,4,5
22,49,68,13,5,29
30,33,66,10,4,16
39,54,34,10,7,12
21,47,54,91,5,20
38,30,41,54,7,17
20,75,30,69,5,16
27,75,61,19,6,23
17,71,38,94,4,18
31,58,58,4,4,4
17,32,3,81,6,16
15,59,58,89,5,4
41,40,38,82,7,19
34,89,5,94,7,18
39,91,68,80,7,1
16,38,38,80,5,8
38,83,65,64,4,21
19,95,15,97,5,19
33,54,54,90,6,15
16,56,67,73,4,6
25,60,93,4,4,5
38,46,52,9,6,21
29,68,18,24,5,7
38,36,79,71,7,29
20,96,83,89,6,3
37,69,16,59,4,28
42,67,98,24,6,24
22,66,90,85,5,8
24,88,89,85,5,2
42,31,67,68,6,28
20,46,37,76,6,21
39,76,29,42,6,13
39,47,30,47,5,24
28,85,80,64,7,1
28,64,5,88,6,29
37,37,11,82,6,19
22,38,93,86,6,19
43,32,16,83,6,1
31,62,66,41,5,10
18,90,54,19,6,5
32,72,57,73,7,15
42,53,38,62,5,26
40,87,67,83,5,16
28,35,16,7,6,18
15,92,64,13,4,12
23,75,67,49,4,12
21,62,74,78,7,23
24,33,6,53,4,20
40,75,11,61,6,28
22,35,48,42,6,18
30,40,53,58,5,1
37,82,22,97,5,9
36,76,23,42,7,28
25,82,67,41,6,14
32,94,56,0,5,19
30,37,32,76,6,26
44,56,97,57,6,10
25,37,17,6,4,3
30,58,78,65,6,22
41,47,57,24,6,26
18,87,69,59,7,23
19,53,25,53,6,20
29,74,41,7,7,11
24,82,27,40,6,10
40,80,79,31,6,6
21,82,46,73,6,22
26,94,1,40,4,24
20,51,44,23,6,1
33,54,66,71,4,16
31,40,97,69,5,6
40,72,88,66,7,2
43,34,88,5,4,29
38,73,40,0,6,3
22,47,5,16,5,2
23,66,89,82,7,18
19,34,31,44,4,25
26,49,54,66,7,8
19,31,27,30,7,7
18,52,86,95,7,13
31,96,81,30,6,28
25,97,99,32,4,1
37,89,68,5,7,14
31,85,39,23,5,15
20,37,9,71,7,2
21,34,99,95,4,25
40,81,23,46,5,29
41,66,30,90,6,7
43,95,70,54,6,19
35,67,72,96,6,17
22,53,97,91,4,21
35,56,73,61,4,12
34,92,45,79,5,26
20,70,92,73,4,5
43,47,21,8,6,1
40,98,52,62,5,15
31,59,16,67,6,6
44,39,98,47,5,18
20,51,65,0,4,20
44,84,46,33,4,13
40,42,53,17,7,20
42,65,58,35,5,2
16,63,78,62,6,5
38,44,26,8,6,17
19,62,96,99,4,22
18,61,4,90,5,21
43,97,11,84,6,13
36,51,6,80,4,15
43,83,71,27,7,17
34,48,66,49,4,1
15,98,87,50,7,11
43,46,86,97,7,26
24,59,44,5,6,29
43,84,69,48,5,11
34,44,55,94,5,1
20,34,29,62,7,20
33,66,99,43,7,4
43,84,70,45,5,15
15,63,38,75,4,8
24,82,14,29,5,11
42,48,99,33,5,21
19,92,27,40,4,6
23,72,58,81,7,17
41,98,7,51,6,5
32,53,62,26,7,25
38,49,74,56,5,26
15,34,51,49,7,24
30,40,28,75,5,7
38,59,28,81,4,0
20,56,62,15,7,23
32,39,67,3,6,26
16,60,78,24,4,18
26,51,41,51,7,7
18,74,16,89,7,4
40,37,53,47,5,22
32,72,49,16,7,22
21,87,80,17,6,15
40,57,29,81,4,4
25,85,2,45,7,14
15,89,42,25,4,15
26,31,18,67,7,25
39,92,0,54,5,25
21,88,55,64,5,19
16,82,49,75,4,4
18,77,28,59,5,16
22,33,99,66,4,23
22,61,56,73,6,21
26,79,26,91,6,0
35,77,43,99,5,11
24,63,85,4,6,7
22,87,98,2,6,21
18,32,1,35,5,29
18,70,97,80,4,8
15,73,15,68,7,9
40,87,41,25,4,18
31,88,42,37,5,7
28,86,3,44,5,18
32,93,35,63,5,13
42,64,93,85,7,21
29,63,36,13,6,2
38,75,55,80,7,23
39,82,83,42,7,8
38,58,1,6,5,14
24,45,75,53,5,23
15,99,77,70,5,20
16,32,9,47,6,25
17,90,84,44,4,3
28,49,66,97,4,14
30,85,82,78,4,9
20,75,60,8,6,9
16,91,30,11,5,1
44,87,4,1,7,8
17,83,29,18,4,24
44,77,56,10,4,21
29,79,34,36,4,11
